calories_kcal,protein_g,carbs_g,fat_g,fiber_g,sugar_g,sodium_mg,potassium_mg,calcium_mg,iron_mg,vitamin_c_mg,glycemic_index,saturated_fat_g,gluten_free,dairy_free,purine_level,fodmap_score,goitrogen_flag,label_Diabetes,label_Hypertension,label_Heart Disease,label_Obesity,label_Celiac Disease,label_Lactose Intolerance,label_Kidney Disease,label_High Cholesterol,label_PCOS,label_Thyroid Disorder,label_Anemia,label_Gout,label_IBS,label_Liver Disease,label_GERD,label_Osteoporosis,label_Rheumatoid Arthritis,label_NAFLD,label_Gallbladder Disease,label_Crohn's Disease,label_Chronic Pancreatitis,label_Migraine
120.96,9.55,3.27,13.65,0.0,5.48,73.29,196.67,142.28,0.59,1.99,25,3.18,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
160.85,6.05,4.65,11.87,0.0,4.29,75.75,153.39,197.98,0.2,1.83,28,7.99,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
195.42,9.64,7.06,7.21,0.0,3.9,68.56,161.1,106.13,0.97,1.84,39,5.16,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1
193.17,6.58,7.64,8.36,0.0,6.8,111.06,167.76,115.43,0.47,1.77,27,7.36,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
151.1,7.96,5.82,5.69,0.0,3.05,75.75,193.23,145.61,0.94,0.5,33,4.15,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1
143.02,9.23,3.34,8.68,0.0,3.06,137.97,137.48,128.43,0.01,0.14,36,7.59,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
124.55,5.46,7.07,6.06,0.0,5.01,131.35,114.75,182.15,0.71,1.72,34,7.43,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1
161.81,6.3,6.33,6.81,0.0,5.03,51.54,103.39,212.52,0.53,0.66,38,5.79,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1
122.34,9.65,6.48,7.37,0.0,6.69,137.62,140.51,105.75,0.05,0.57,37,7.57,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1
166.44,7.04,7.13,13.36,0.0,3.63,42.8,198.32,243.95,0.56,1.99,30,6.33,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
173.53,5.63,7.97,6.83,0.0,4.16,147.29,198.83,219.23,0.63,1.04,36,6.29,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1
114.46,6.38,3.51,7.82,0.0,6.88,83.46,190.12,245.68,0.91,0.91,32,6.13,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1
150.44,9.8,6.46,7.51,0.0,4.18,80.88,110.21,234.99,0.29,0.52,29,3.33,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1
131.5,5.89,3.04,5.1,0.0,5.91,108.64,123.9,190.41,0.65,1.05,36,3.17,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1
145.53,4.91,7.12,8.14,0.0,4.72,124.98,148.11,218.34,0.07,0.38,40,7.51,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
116.36,6.02,6.03,14.06,0.0,6.05,118.15,115.97,171.92,0.48,0.61,36,3.62,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
194.38,6.05,6.57,10.24,0.0,6.38,130.01,139.61,188.29,0.26,1.38,39,6.4,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
198.19,8.78,6.89,8.43,0.0,3.45,149.15,148.06,195.82,0.88,0.0,39,8.0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
186.95,8.56,4.93,12.53,0.0,3.09,99.17,121.8,183.68,0.47,1.15,36,5.86,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
143.4,9.85,4.14,7.63,0.0,6.9,117.7,101.21,205.65,0.4,1.94,25,4.58,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1
161.16,4.8,4.27,5.42,0.0,3.97,42.15,124.54,198.25,0.06,0.87,35,6.99,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
193.92,7.62,4.3,13.37,0.0,3.09,139.9,157.54,110.45,0.58,0.29,38,5.35,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
191.16,4.06,6.91,5.58,0.0,5.55,115.54,105.85,162.79,0.58,0.13,37,5.26,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
156.07,7.51,4.2,12.37,0.0,3.85,41.47,199.89,187.24,0.18,0.57,29,4.41,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
162.57,6.47,4.17,10.14,0.0,6.33,133.12,133.86,219.02,0.21,1.48,29,7.82,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
126.62,6.02,4.65,9.8,0.0,4.61,128.68,111.5,234.24,0.19,0.08,27,5.87,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
160.35,8.12,4.97,12.74,0.0,4.08,117.33,192.85,202.94,0.68,0.45,28,6.36,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
101.67,5.07,4.13,9.23,0.0,3.87,82.08,158.39,157.52,0.14,0.98,33,7.33,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
158.62,9.67,5.87,6.24,0.0,6.96,119.81,104.93,205.57,0.41,0.61,33,6.54,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1
151.88,9.04,4.27,14.07,0.0,4.75,148.04,186.2,215.8,0.27,1.95,35,5.81,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
180.87,5.14,7.36,12.58,0.0,3.35,42.38,159.4,229.47,0.58,0.43,33,3.21,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
141.41,8.56,7.37,5.98,0.0,4.05,81.21,193.34,152.81,0.37,0.42,38,7.53,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1
187.17,5.81,6.75,13.51,0.0,4.0,144.92,145.08,119.47,0.11,1.3,34,4.33,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
105.92,8.6,7.41,13.2,0.0,5.14,66.65,117.29,223.45,0.8,1.55,33,4.76,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
149.89,9.69,7.71,6.81,0.0,3.65,126.78,100.6,119.08,0.54,0.5,31,7.96,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1
117.26,8.51,6.96,6.45,0.0,4.95,109.18,164.22,175.74,0.14,1.5,27,7.86,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1
153.75,6.99,3.94,11.34,0.0,5.61,42.87,154.87,189.24,0.21,0.42,26,3.05,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
101.02,7.66,6.95,12.77,0.0,4.44,137.1,101.28,146.83,0.34,0.33,33,3.95,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
180.69,5.65,4.65,9.14,0.0,4.65,95.41,181.45,222.89,0.8,0.2,35,3.53,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1
182.53,4.26,6.32,5.44,0.0,6.65,93.55,180.45,205.96,0.8,1.53,26,6.8,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
60.69,5.95,5.26,1.08,0.0,6.79,103.09,246.89,237.41,0.51,1.81,36,1.25,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
51.3,6.74,7.64,0.04,0.0,4.63,78.28,180.7,148.51,0.79,0.66,33,1.17,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
58.15,9.48,7.32,2.99,0.0,6.23,69.34,218.14,241.89,0.21,0.51,45,0.3,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
50.56,6.97,4.83,2.91,0.0,6.5,101.76,182.33,235.39,0.67,2.0,39,1.35,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
57.67,8.7,7.36,0.2,0.0,6.22,113.91,171.14,216.88,0.65,1.85,36,0.22,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
86.44,9.07,7.44,2.15,0.0,6.3,51.31,197.52,131.18,0.43,0.22,30,1.68,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
89.97,6.07,6.52,0.04,0.0,6.89,103.12,223.06,132.26,0.53,0.58,34,1.12,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
97.65,11.25,4.51,0.93,0.0,6.29,130.28,225.94,214.48,0.38,0.28,38,0.24,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
72.57,10.53,4.81,1.46,0.0,4.64,127.86,179.93,147.43,0.56,0.82,44,1.2,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
90.98,11.07,6.39,2.75,0.0,6.85,91.61,241.41,227.14,0.17,1.15,34,1.04,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
69.78,7.1,7.62,0.27,0.0,5.51,138.06,222.88,133.54,0.83,1.36,34,0.72,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
53.22,8.55,4.27,2.77,0.0,7.55,99.76,235.02,152.12,0.18,1.7,39,1.46,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
65.63,5.17,4.26,1.95,0.0,6.21,100.68,181.83,153.37,0.02,0.55,45,1.99,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
48.34,8.92,6.66,2.81,0.0,4.98,107.26,245.36,215.64,0.69,1.51,31,1.9,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
84.29,9.85,5.05,2.77,0.0,7.62,81.27,163.02,227.47,0.0,1.66,39,0.93,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
48.55,10.6,5.47,2.29,0.0,5.26,59.52,164.35,234.81,0.11,0.19,36,0.25,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
91.78,5.22,7.91,0.6,0.0,6.31,58.0,210.25,230.58,0.05,1.6,34,1.75,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
70.61,8.43,6.49,2.19,0.0,6.02,108.51,248.84,196.4,0.22,1.18,38,0.24,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
94.6,10.93,6.83,2.45,0.0,6.7,106.06,185.54,193.95,0.26,0.88,42,0.48,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
94.03,5.66,6.84,0.66,0.0,7.79,76.32,217.32,143.16,0.09,0.68,30,0.95,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
91.8,6.22,4.08,1.96,0.0,7.92,110.96,197.04,175.9,0.57,0.18,30,0.14,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
98.94,11.65,7.41,1.36,0.0,4.88,129.17,168.52,226.0,0.61,0.2,35,1.11,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
79.32,11.27,7.4,2.94,0.0,7.09,145.64,236.73,214.59,0.08,0.1,39,1.85,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
84.73,7.73,5.35,1.57,0.0,4.03,121.05,179.45,147.09,0.01,1.79,31,0.03,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
68.62,5.67,4.78,2.54,0.0,6.53,68.75,232.87,232.84,0.52,1.83,39,1.18,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
65.48,9.09,6.48,1.92,0.0,4.71,112.31,168.8,147.29,0.67,1.83,30,0.99,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
53.15,11.89,7.39,0.08,0.0,6.88,58.24,217.06,204.1,0.22,1.52,44,1.34,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
52.32,7.24,7.15,0.31,0.0,5.44,105.17,178.06,248.24,0.91,1.86,43,0.43,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
61.61,8.34,6.42,2.01,0.0,5.41,139.09,158.14,180.61,0.78,0.12,37,0.56,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
77.27,8.36,5.15,1.53,0.0,6.56,61.57,223.1,143.1,1.0,1.65,45,0.76,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
51.97,11.8,6.07,2.69,0.0,7.44,55.39,248.21,238.56,0.36,1.55,33,1.52,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
52.98,8.39,5.81,2.17,0.0,4.13,77.37,196.62,246.68,0.88,0.36,34,0.9,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
71.23,8.81,5.33,0.53,0.0,5.6,100.58,214.47,238.25,0.71,0.09,43,1.53,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
58.95,9.34,4.2,0.8,0.0,6.28,96.97,219.09,171.8,0.03,0.88,35,1.1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
57.56,11.89,5.17,1.32,0.0,5.04,54.83,205.95,217.64,0.2,0.74,30,0.4,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
95.5,6.67,5.24,1.63,0.0,7.13,54.38,219.3,185.53,0.48,1.38,41,0.81,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
69.67,7.5,7.94,2.12,0.0,4.05,102.05,248.39,188.0,0.18,0.04,36,1.06,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
65.29,6.6,6.81,0.76,0.0,6.11,137.05,179.07,224.92,0.11,1.53,43,1.67,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
94.22,8.77,4.13,2.78,0.0,5.66,109.84,192.98,180.49,0.89,0.32,44,1.66,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
93.33,5.04,7.25,1.05,0.0,5.49,110.62,214.68,172.65,0.51,1.45,45,2.0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1
96.67,5.02,7.18,1.06,0.0,5.18,82.17,202.32,205.94,0.75,0.49,38,1.75,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
43.09,7.11,6.28,1.85,0.0,6.66,102.81,232.76,148.88,0.2,1.59,35,0.59,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
86.49,10.98,5.68,2.0,0.0,6.12,54.5,152.92,199.68,0.3,1.49,43,0.78,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
78.48,6.95,4.72,0.07,0.0,6.42,140.42,163.34,239.34,0.35,0.85,37,0.94,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
50.94,9.18,6.77,1.41,0.0,5.87,58.15,218.21,222.75,0.96,0.3,35,1.55,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
41.54,8.48,6.11,0.12,0.0,7.82,92.61,168.67,186.73,0.03,1.03,36,1.72,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
79.62,10.14,4.29,0.12,0.0,4.35,104.74,171.54,231.83,0.45,1.39,37,0.42,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
50.74,6.69,6.21,2.79,0.0,4.97,94.05,189.04,126.05,0.51,0.25,38,1.5,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
66.52,6.06,7.23,1.38,0.0,6.88,79.19,154.89,237.36,0.48,0.56,40,0.34,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
61.74,11.39,5.9,2.76,0.0,4.91,99.52,211.55,170.89,0.35,0.44,30,0.69,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
81.42,5.0,7.73,1.65,0.0,6.66,106.14,235.68,199.26,0.91,1.16,30,1.38,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
77.84,6.21,4.65,1.64,0.0,7.85,92.19,226.49,135.15,0.89,1.27,30,1.83,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
81.0,6.7,6.43,2.91,0.0,6.57,138.7,170.03,151.99,0.95,0.27,36,1.85,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
69.25,8.97,5.03,1.54,0.0,5.97,80.21,208.2,243.07,0.89,1.54,36,0.7,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
54.12,8.21,6.75,2.23,0.0,5.5,126.46,150.65,182.02,0.79,1.26,32,0.91,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
70.0,11.73,5.83,1.51,0.0,4.13,93.31,215.51,209.69,0.01,1.6,30,1.92,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
56.31,10.21,5.68,1.46,0.0,5.18,59.68,202.03,188.74,0.8,1.94,45,0.95,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
90.84,8.32,6.23,2.99,0.0,5.09,136.87,189.04,129.26,0.58,1.95,45,0.86,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
83.66,6.01,4.65,0.49,0.0,4.3,130.15,173.36,180.9,0.92,1.17,39,0.92,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
66.6,9.23,4.63,2.69,0.0,5.47,62.67,166.8,239.65,0.46,1.44,33,1.84,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
49.67,7.13,7.44,0.6,0.0,7.48,82.64,191.45,178.02,0.85,0.68,33,0.04,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
65.39,5.73,5.4,0.49,0.0,7.28,66.07,197.37,239.81,1.0,0.5,35,0.54,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
91.72,9.18,6.37,1.83,0.0,5.25,53.38,231.06,136.76,0.72,0.16,38,1.72,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
93.85,9.27,5.99,2.14,0.0,7.93,69.01,194.9,239.37,0.91,0.99,35,1.93,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
88.74,10.86,4.06,2.86,0.0,7.07,58.15,173.26,245.09,0.5,0.8,36,0.26,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
96.7,5.92,5.4,0.91,0.0,5.64,62.4,151.03,213.85,0.71,0.84,40,1.66,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
98.29,7.44,5.16,1.8,0.0,5.82,113.01,221.65,244.88,0.17,1.99,32,0.57,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
42.76,7.0,4.26,2.89,0.0,4.69,61.68,187.01,159.99,0.28,0.94,42,0.31,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
72.15,7.15,5.96,0.67,0.0,7.12,114.11,184.07,126.17,0.87,0.34,42,1.78,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
60.79,10.92,6.84,2.71,0.0,7.73,56.53,229.37,176.64,0.18,0.16,40,0.53,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
53.81,9.61,4.46,1.16,0.0,5.16,56.53,158.18,136.38,0.84,1.32,43,0.85,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
67.07,11.68,5.9,2.25,0.0,7.12,82.27,193.0,182.33,0.93,0.11,36,1.45,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
96.83,6.77,6.97,0.16,0.0,5.4,126.89,236.33,167.43,0.53,0.23,44,1.32,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
42.69,10.01,7.04,0.5,0.0,4.82,129.66,177.2,223.47,0.54,1.53,39,1.42,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
87.12,5.6,6.33,2.46,0.0,4.11,143.92,154.33,199.89,0.69,0.21,34,1.04,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
43.0,7.02,5.78,1.6,0.0,7.93,59.81,203.81,226.22,0.24,1.5,30,0.87,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
47.47,11.58,6.18,1.85,0.0,7.73,107.21,179.76,249.62,0.68,0.82,43,1.46,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
67.12,7.18,7.42,1.7,0.0,5.95,125.4,236.77,170.88,0.01,0.51,30,0.25,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
46.92,6.11,7.0,2.13,0.0,7.39,78.13,229.3,183.54,0.73,0.76,40,0.48,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
88.2,7.76,5.83,1.94,0.0,4.92,146.63,212.23,120.73,0.42,0.87,35,1.3,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
52.29,8.29,7.92,0.59,0.0,6.3,106.51,211.51,185.29,0.02,1.8,32,0.66,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
65.46,11.38,6.01,0.81,0.0,5.75,117.0,154.11,170.63,0.65,0.57,31,1.31,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
55.65,5.16,4.56,1.32,0.0,7.06,60.67,241.75,236.39,0.91,1.48,37,0.14,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
62.84,8.16,6.4,1.58,0.0,7.84,68.5,165.8,212.74,0.07,0.97,38,1.77,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
72.63,5.28,7.68,1.47,0.0,7.43,131.58,156.14,152.12,0.88,1.8,44,1.95,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
40.86,11.72,7.32,2.74,0.0,4.79,110.65,224.13,137.01,0.8,0.42,45,0.33,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
69.67,7.88,7.56,0.03,0.0,6.5,65.18,154.68,189.95,0.23,0.6,43,0.45,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
84.17,9.74,7.87,0.04,0.0,6.02,140.27,207.62,178.07,0.67,1.67,44,1.13,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
70.92,5.17,7.76,1.93,0.0,4.08,55.08,210.94,199.82,0.5,0.61,43,0.64,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
61.62,7.34,5.3,2.08,0.0,4.81,146.96,192.77,193.59,0.7,1.23,38,1.48,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
94.25,6.65,4.7,2.09,0.0,7.0,78.46,192.0,169.96,0.85,1.54,33,1.4,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
